1658252189.000000, 1658252189.000000, 1658252189.000000
32.000000, 32.000000, 32.000000
-23,0,59
-24,0,59
-23,0,59
-23,0,60
-24,0,59
-25,0,59
-24,0,59
-25,0,59
-25,0,59
-24,0,59
-24,0,59
-24,0,59
-24,0,59
-25,0,59
-25,0,59
-25,0,58
-25,0,59
-25,0,59
-25,0,59
-25,0,59
-25,0,59
-25,0,59
-25,0,58
-25,0,59
-26,0,58
-26,0,59
-25,0,59
-25,0,59
-25,0,59
-24,0,59
-24,0,59
-26,0,58
-27,0,58
-26,0,58
-26,0,59
-27,0,58
-26,0,58
-26,0,58
-26,0,58
-26,0,58
-26,0,58
-26,0,58
-27,0,58
-26,0,59
-26,0,58
-27,0,58
-27,0,58
-26,0,59
-26,0,58
-26,0,58
-27,0,58
-26,0,58
-26,0,59
-26,0,59
-26,0,58
-26,0,58
-26,0,59
-26,0,58
-26,0,59
-26,0,58
-26,0,58
-26,0,58
-26,0,59
-26,0,59
-26,0,58
-26,0,58
-26,0,58
-27,0,58
-26,0,58
-26,0,59
-26,0,58
-27,0,58
-27,0,58
-26,0,58
-27,0,58
-27,0,58
-26,-1,57
-27,0,59
-27,0,58
-27,0,58
-26,0,58
-27,0,58
-27,0,58
-26,0,58
-26,0,58
-28,0,58
-28,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-27,0,58
-28,0,58
-27,0,58
-27,0,58
-27,0,58
-28,0,58
-30,0,58
-30,0,57
-26,-1,58
-21,-1,60
-20,-1,60
-20,-1,60
-20,0,60
-23,-1,60
-25,0,59
-24,-1,59
-23,0,60
-23,0,60
-24,0,60
-24,0,59
-23,-1,59
-22,-1,60
-22,0,60
-21,-1,60
-21,0,60
-22,0,60
-23,0,60
-22,0,60
-23,0,60
-23,-1,59
-21,0,60
-22,0,60
-22,-1,59
-22,-1,60
-22,0,60
-23,-1,60
-22,0,60
-21,0,60
-23,0,60
-23,0,59
-22,0,60
-22,0,60
-22,0,60
-23,0,59
-23,0,60
-23,0,59
-22,0,60
-22,0,60
-23,0,60
-23,0,60
-23,0,59
-23,0,60
-23,0,59
-23,0,60
-23,0,60
-23,0,59
-23,0,59
-23,0,59
-23,0,60
-23,0,59
-23,0,59
-23,0,59
-24,0,59
-23,0,60
-23,0,59
-22,0,60
-23,0,59
-24,0,59
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,59
-23,0,59
-23,0,60
-23,0,59
-23,0,59
-23,0,59
-23,0,59
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,60
-23,0,59
-23,0,60
-23,0,59
-22,0,60
-23,0,60
-23,0,59
-23,-1,58
-22,0,59
-20,1,61
-21,1,61
-22,1,60
-22,1,60
-22,1,60
-22,1,60
-22,1,60
-22,1,60
-23,1,60
-24,1,59
-24,2,60
-24,2,60
-23,2,60
-24,1,59
-24,2,60
-24,1,59
-24,1,59
-23,2,59
-23,1,60
-24,2,59
-24,1,59
-24,2,59
-23,1,60
-23,1,60
-23,1,59
-23,1,59
-24,1,60
-24,1,59
-23,2,60
-24,1,59
-24,2,59
-23,2,59
-24,1,59
-23,1,59
-23,2,60
-24,1,59
-23,1,60
-23,1,60
-23,2,60
-24,2,59
-23,1,59
-24,2,59
-24,1,60
-23,1,60
-23,2,59
-23,1,59
-23,1,59
-24,1,59
-23,1,59
-23,2,60
-24,1,59
-23,2,59
-23,2,59
-24,1,60
-23,2,59
-23,1,59
-24,2,59
-24,1,59
-23,1,59
-23,1,59
-23,2,60
-24,2,59
-24,2,59
-23,1,59
-24,1,59
-24,2,59
-24,1,59
-24,1,59
-23,1,59
-23,2,60
-24,2,60
-24,2,59
-24,2,59
-24,2,60
-24,1,60
-24,2,59
-24,2,59
-24,2,59
-23,1,59
-24,1,59
-24,2,59
-24,2,59
-24,1,59
-23,1,59
-24,2,59
-24,2,59
-23,2,60
-23,2,59
-24,2,59
-25,1,60
-24,1,60
-21,-1,60
-21,-1,60
-24,2,59
-26,3,59
-26,2,58
-27,1,58
-27,2,58
-24,2,59
-25,2,59
-26,2,58
-24,1,59
-24,1,59
-25,2,59
-24,2,60
-25,1,59
-27,1,58
-26,2,58
-25,2,60
-26,2,58
-26,1,58
-24,1,59
-23,1,59
-23,0,59
-23,2,60
-26,2,59
-25,1,58
-24,1,59
-26,1,59
-26,2,59
-26,2,59
-25,2,59
-20,1,60
-19,-1,59
-21,1,60
-21,1,60
-19,0,61
-17,0,61
-16,0,61
-17,0,61
-19,1,61
-19,2,60
-20,1,61
-18,1,61
-17,0,61
-16,0,62
-16,1,62
-18,0,60
-17,-1,60
-18,0,61
-18,0,61
-18,0,61
-20,0,61
-19,-1,61
-20,-1,60
-19,-1,60
-19,-1,61
-20,-1,60
-20,-1,60
-21,-1,60
-20,-1,60
-21,-1,61
-20,-1,60
-19,-1,61
-20,-1,61
-20,-2,60
-20,-2,60
-19,-2,61
-19,-2,61
-20,-2,60
-20,-2,60
-22,-2,60
-22,-2,60
-23,-2,60
-23,-1,60
-22,0,59
-22,-1,62
-21,-4,59
-21,0,61
-23,-5,59
-23,-5,58
-24,-4,59
-22,-2,60
-21,-2,60
-21,-3,61
-23,-4,59
-23,-4,59
-22,-2,60
-22,-2,60
-22,-2,60
-22,-3,60
-22,-3,60
-22,-2,59
-23,-2,60
-23,-2,59
-23,-3,60
-23,-3,59
-23,-3,59
-23,-3,59
-24,-2,59
-24,-1,59
-23,-2,59
-23,-3,59
-23,-3,60
-22,-3,60
-23,-3,60
-22,-2,60
-22,-2,60
-23,-2,60
-22,-2,60
-22,-2,59
-23,-2,60
-23,-2,60
-23,-1,59
-23,-1,59
-24,-2,59
-23,-2,59
-23,-3,60
-22,-2,60
-23,-2,60
-24,-1,59
-23,-2,59
-24,-2,59
-23,-2,59
-23,-1,60
-22,-1,60
-24,-2,59
-22,-1,60
-23,-1,60
-23,-1,59
-24,-1,60
-24,-1,59
-24,-1,60
-23,-1,60
-23,-1,60
-23,-2,60
-23,-2,59
-23,-3,60
-23,-3,59
-23,-3,59
-23,-2,60
-24,-1,59
-24,-1,59
-23,-2,59
-23,-2,60
-23,-2,59
-23,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-25,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-25,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-25,-2,59
-25,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-25,-2,59
-24,-2,59
-23,-2,60
-23,-2,60
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
-24,-2,59
