1658252189.000000, IBI
10.593750,0.921875
11.468750,0.875000
17.125000,0.984375
18.046875,0.921875
18.953125,0.906250
19.765625,0.812500
20.546875,0.781250
21.281250,0.734375
22.062500,0.781250
27.421875,1.000000
28.406250,0.984375
29.343750,0.937500
30.234375,0.890625
31.046875,0.812500
31.890625,0.843750
32.937500,1.046875
33.968750,1.031250
34.984375,1.015625
35.968750,0.984375
36.953125,0.984375
37.859375,0.906250
38.765625,0.906250
39.609375,0.843750
40.453125,0.843750
41.453125,1.000000
42.468750,1.015625
43.515625,1.046875
44.468750,0.953125
45.406250,0.937500
46.296875,0.890625
47.140625,0.843750
47.968750,0.828125
48.890625,0.921875
49.953125,1.062500
50.953125,1.000000
51.937500,0.984375
52.875000,0.937500
53.812500,0.937500
54.703125,0.890625
55.578125,0.875000
56.531250,0.953125
57.562500,1.031250
58.593750,1.031250
59.562500,0.968750
60.468750,0.906250
61.390625,0.921875
62.281250,0.890625
69.656250,0.859375
70.515625,0.859375
71.312500,0.796875
72.109375,0.796875
73.031250,0.921875
74.062500,1.031250
75.062500,1.000000
76.046875,0.984375
76.812500,0.765625
77.750000,0.937500
78.593750,0.843750
79.390625,0.796875
80.203125,0.812500
81.015625,0.812500
81.890625,0.875000
82.875000,0.984375
83.890625,1.015625
84.875000,0.984375
85.812500,0.937500
86.718750,0.906250
87.578125,0.859375
88.453125,0.875000
89.328125,0.875000
90.171875,0.843750
91.031250,0.859375
91.953125,0.921875
92.984375,1.031250
94.000000,1.015625
94.968750,0.968750
95.859375,0.890625
96.656250,0.796875
97.406250,0.750000
98.125000,0.718750
98.843750,0.718750
99.578125,0.734375
100.453125,0.875000
101.437500,0.984375
102.531250,1.093750
103.531250,1.000000
104.515625,0.984375
105.515625,1.000000
106.453125,0.937500
107.328125,0.875000
108.187500,0.859375
108.984375,0.796875
109.781250,0.796875
110.703125,0.921875
111.687500,0.984375
112.765625,1.078125
113.781250,1.015625
114.781250,1.000000
115.718750,0.937500
116.500000,0.781250
117.281250,0.781250
118.078125,0.796875
118.875000,0.796875
119.718750,0.843750
120.671875,0.953125
121.640625,0.968750
122.703125,1.062500
