1656701094.000000, IBI
10.484375,0.609375
11.156250,0.671875
11.968750,0.812500
12.781250,0.812500
13.593750,0.812500
14.421875,0.828125
15.187500,0.765625
15.906250,0.718750
16.687500,0.781250
17.625000,0.937500
18.562500,0.937500
19.484375,0.921875
20.421875,0.937500
21.250000,0.828125
22.046875,0.796875
22.921875,0.875000
23.875000,0.953125
24.828125,0.953125
25.765625,0.937500
26.687500,0.921875
27.515625,0.828125
28.375000,0.859375
29.343750,0.968750
30.296875,0.953125
31.265625,0.968750
32.171875,0.906250
33.000000,0.828125
33.890625,0.890625
34.843750,0.953125
42.375000,1.000000
43.359375,0.984375
44.312500,0.953125
45.203125,0.890625
46.125000,0.921875
47.015625,0.890625
47.859375,0.843750
48.671875,0.812500
49.578125,0.906250
50.562500,0.984375
51.625000,1.062500
52.625000,1.000000
53.593750,0.968750
54.546875,0.953125
55.406250,0.859375
56.234375,0.828125
57.062500,0.828125
57.906250,0.843750
58.781250,0.875000
59.625000,0.843750
60.515625,0.890625
61.500000,0.984375
62.515625,1.015625
63.468750,0.953125
64.421875,0.953125
65.343750,0.921875
66.234375,0.890625
67.062500,0.828125
67.906250,0.843750
68.718750,0.812500
69.546875,0.828125
70.421875,0.875000
71.312500,0.890625
72.265625,0.953125
73.250000,0.984375
74.218750,0.968750
75.203125,0.984375
76.125000,0.921875
77.031250,0.906250
77.937500,0.906250
78.812500,0.875000
79.625000,0.812500
80.421875,0.796875
81.218750,0.796875
82.078125,0.859375
82.968750,0.890625
83.906250,0.937500
84.843750,0.937500
85.765625,0.921875
86.656250,0.890625
87.531250,0.875000
88.406250,0.875000
89.265625,0.859375
90.078125,0.812500
90.859375,0.781250
91.671875,0.812500
92.562500,0.890625
93.500000,0.937500
94.468750,0.968750
95.421875,0.953125
96.375000,0.953125
97.296875,0.921875
98.203125,0.906250
99.109375,0.906250
100.015625,0.906250
100.875000,0.859375
101.656250,0.781250
102.484375,0.828125
103.359375,0.875000
104.328125,0.968750
105.343750,1.015625
106.312500,0.968750
107.281250,0.968750
108.203125,0.921875
109.093750,0.890625
109.968750,0.875000
110.828125,0.859375
111.671875,0.843750
112.515625,0.843750
113.390625,0.875000
114.328125,0.937500
115.312500,0.984375
116.281250,0.968750
117.250000,0.968750
118.187500,0.937500
119.046875,0.859375
119.859375,0.812500
120.671875,0.812500
121.468750,0.796875
122.250000,0.781250
123.109375,0.859375
