-30,3,57
-27,2,57
-21,2,60
-47,2,48
-41,3,49
-36,3,53
-39,3,52
-32,1,52
-38,6,62
-34,-1,44
-39,6,53
-31,2,53
-41,3,52
-41,1,46
-43,4,51
-44,2,48
-49,2,45
-35,2,51
-32,3,55
-35,4,55
-34,3,51
-34,5,57
-41,3,50
-44,3,50
-39,5,51
-41,2,50
-33,-11,38
-50,13,65
-31,-5,42
-39,6,56
-41,2,53
-34,4,51
-37,3,53
-39,4,53
-39,4,50
-38,3,51
-38,3,52
-39,3,51
-38,3,51
-39,3,52
-37,3,52
-39,3,51
-39,3,52
-37,3,52
-40,3,50
-39,4,53
-36,2,53
-35,2,54
-37,2,52
-36,2,53
-35,3,54
-35,3,54
-34,2,54
-34,2,54
-37,2,52
-37,2,52
-37,2,53
-36,2,53
-36,2,53
-36,2,53
-37,2,53
-36,2,53
-36,2,53
-36,2,53
-36,2,53
-35,2,54
-36,2,54
-36,2,53
-36,3,53
-35,2,54
-35,2,53
-36,2,53
-36,3,53
-36,2,53
-37,2,53
-37,2,52
-36,2,53
-37,3,53
-37,3,53
-37,2,53
-37,2,53
-36,2,53
-35,2,53
-37,2,53
-38,3,52
-37,3,53
-35,2,53
-37,2,53
-37,2,52
-38,3,52
-37,2,52
-37,2,53
-37,2,52
-37,2,52
-36,2,53
-37,2,53
-37,2,53
-36,2,53
-36,3,53
-36,2,53
-34,1,54
-34,4,54
-36,2,54
-35,2,54
-36,2,54
-36,2,54
-36,2,54
-36,2,53
-35,4,53
-36,-1,53
-37,1,53
-37,1,52
-36,1,53
-36,2,53
-36,1,53
-36,1,53
-36,1,54
-36,1,53
-35,2,53
-36,0,53
-36,1,53
-36,1,53
-36,1,53
-37,2,53
-36,1,53
-36,1,53
-36,1,53
-37,1,52
-37,1,52
-37,1,53
-37,1,52
-37,1,52
-38,2,52
-38,2,52
-38,1,52
-37,2,52
-37,1,52
-38,1,52
-36,1,53
-36,1,53
-37,1,52
-38,1,52
-38,1,52
-38,1,52
-38,2,52
-38,2,52
-39,1,51
-40,1,51
-39,1,51
-39,1,51
-41,1,50
-38,2,51
-40,1,50
-40,2,49
-42,2,49
-42,1,49
-41,2,50
-40,1,50
-39,2,51
-39,1,51
-39,1,51
-40,2,51
-40,1,51
-39,1,51
-38,1,51
-38,1,52
-38,1,52
-38,1,52
-38,1,52
-38,1,52
-39,1,51
-38,1,52
-38,1,52
-39,1,52
-40,1,51
-38,1,51
-38,0,52
-38,0,51
-39,1,51
-39,1,51
-39,2,51
-39,1,51
-38,1,51
-38,1,52
-40,1,51
-39,1,51
-39,1,52
-38,1,52
-38,1,52
-39,1,51
-39,1,51
-38,1,51
-39,2,51
-39,2,51
-39,1,51
-38,1,51
-39,1,51
-39,1,51
-39,1,51
-38,1,51
-39,1,51
-39,1,51
-39,1,51
-39,2,52
-39,1,51
-38,1,51
-39,1,51
-40,1,51
-39,1,51
-39,1,51
-39,2,51
-39,2,51
-39,1,51
-39,1,51
-38,1,52
-38,1,52
-39,1,51
-39,1,51
-39,1,51
-38,1,52
-39,1,51
-38,1,52
-39,1,51
-39,1,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-38,1,51
-39,2,51
-39,2,51
-38,1,51
-39,1,51
-39,1,51
-39,2,51
-39,1,52
-39,1,51
-39,2,51
-39,2,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-39,1,51
-38,1,51
-39,1,51
-39,2,51
-39,1,51
-39,2,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-39,1,51
-39,2,51
-39,2,51
-39,1,51
-39,1,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-39,2,51
-39,1,51
-39,1,51
-39,2,51
-39,1,50
-39,2,50
-40,2,51
-40,1,50
-40,2,51
-40,2,51
-39,2,51
-40,2,51
-40,2,51
-40,2,50
-40,2,51
-40,1,50
-40,2,50
-40,2,51
-40,1,51
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,1,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,1,50
-40,1,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,49
-40,2,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-41,2,50
-41,2,50
-39,2,50
-41,2,50
-41,1,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,1,50
-41,2,50
-41,2,50
-40,1,50
-40,2,50
-41,2,50
-40,2,50
-41,1,50
-41,2,50
-41,2,50
-40,2,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,1,50
-41,2,50
-40,1,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,50
-40,1,50
-40,2,50
-41,2,49
-40,2,50
-40,1,50
-41,2,50
-41,1,50
-41,2,50
-41,1,50
-40,1,50
-41,2,50
-40,2,50
-41,2,50
-40,2,50
-41,1,50
-41,2,49
-40,2,50
-40,1,50
-41,2,50
-40,2,50
-41,1,50
-41,2,50
-41,2,50
-41,2,50
-40,1,50
-41,1,50
-41,2,50
-41,2,50
-41,2,50
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,49
-41,1,50
-41,2,50
-41,1,49
-41,2,50
-41,2,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,49
-41,2,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,49
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-42,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-42,1,50
-41,1,50
-41,1,49
-42,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-42,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-41,1,49
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-40,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,49
-41,1,49
-41,1,49
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,2,50
-40,2,50
-40,2,50
-40,1,50
-41,1,50
-40,1,50
-41,2,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,2,50
-40,1,50
-41,2,50
-41,2,50
-41,2,50
-40,1,50
-40,1,50
-40,1,50
-40,2,50
-41,2,50
-41,2,50
-40,1,50
-40,1,50
-41,2,50
-40,1,50
-40,2,50
-40,1,50
-41,1,50
-40,2,50
-40,1,50
-40,2,50
-40,2,50
-40,1,50
-40,2,50
-40,1,50
-40,2,50
-41,2,50
-40,1,50
-40,1,50
-40,1,50
-41,2,50
-41,2,50
-40,1,50
-40,1,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,51
-40,2,51
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,50
-40,1,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,49
-41,2,50
-40,2,50
-41,2,50
-41,2,50
-40,1,50
-41,2,50
-40,1,50
-40,2,50
-41,2,50
-41,2,50
-40,1,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-41,2,50
-40,1,50
-40,2,50
-41,2,50
-40,2,50
-40,2,50
-40,2,50
-40,2,50
-40,1,50
-41,2,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,50
-41,2,50
-41,2,50
-40,2,50
-40,2,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-40,2,50
-41,2,50
-41,2,50
-41,2,50
-40,2,50
-40,1,50
-41,2,50
-41,2,50
-41,1,49
-41,2,50
-41,2,50
-41,1,50
-40,2,50
-41,2,50
-41,1,49
-41,2,50
-41,2,50
-41,1,50
-41,1,49
-41,2,50
-41,2,50
-41,2,50
-41,2,50
-41,2,49
-41,2,50
-41,2,50
-41,2,49
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,49
-41,2,50
-40,1,50
-41,2,50
-41,2,50
-41,1,50
-41,1,50
-41,2,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,2,50
-41,2,50
-41,2,50
-40,2,50
-41,2,50
-41,2,49
-41,2,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,2,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,49
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-40,1,50
-41,1,49
-41,1,49
-40,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,49
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,2,50
-41,1,49
-41,2,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,2,50
-41,1,49
-41,1,50
-41,1,49
-41,2,50
-41,1,50
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,2,49
-41,1,49
-41,1,50
-41,1,49
-40,1,50
-41,1,50
-42,1,49
-41,1,49
-40,1,50
-41,1,50
-42,1,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,2,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,2,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,2,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,2,50
-40,1,50
-40,1,50
-40,1,50
-41,2,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,49
-41,2,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-41,2,50
-41,1,50
-40,2,50
-40,1,50
-40,1,50
-41,2,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-40,1,50
-40,1,50
-41,2,50
-41,2,50
-40,2,50
-40,1,50
-40,2,50
-40,2,50
-40,1,50
-40,2,50
-41,1,50
-40,1,50
-39,1,50
-40,1,50
-41,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-41,2,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,2,50
-40,1,50
-40,2,50
-40,2,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,2,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-42,1,49
-41,1,50
-40,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-40,0,50
-41,0,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,51
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,49
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-41,1,49
-41,1,50
-41,1,50
-40,1,50
-41,1,49
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,51
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,51
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,2,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-39,1,50
-40,1,50
-40,1,50
-40,1,51
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-39,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,51
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,2,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,2,50
-41,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-42,1,49
-41,1,50
-41,1,49
-42,1,49
-41,2,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-41,1,49
-41,1,50
-42,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-42,1,49
-41,1,49
-41,1,50
-42,1,49
-41,1,50
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,50
-42,1,49
-42,1,49
-41,1,50
-41,1,50
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-41,1,49
-42,1,49
-40,1,50
-40,1,50
-41,1,49
-41,1,49
-41,1,50
-42,1,49
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,49
-41,1,50
-41,1,50
-40,1,50
-42,1,49
-41,1,49
-40,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-42,1,49
-42,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-42,1,50
-41,1,49
-41,1,50
-41,1,49
-42,1,49
-41,1,50
-40,1,50
-41,1,50
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,49
-42,1,49
-41,1,49
-41,1,49
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-41,1,50
-41,1,50
-41,1,50
-41,1,49
-42,1,49
-41,1,50
-41,1,50
-42,1,49
-41,1,49
-41,1,50
-41,1,49
-41,1,49
-40,1,50
-41,1,50
-41,1,49
-41,1,50
-41,1,49
-40,1,50
-41,1,50
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-41,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,49
-41,1,49
-41,1,50
-40,1,50
-41,1,50
-41,1,49
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-41,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-40,1,50
-40,1,50
-40,1,50
-41,1,50
-39,1,51
-39,2,51
-40,1,50
-40,1,50
