1657217305.000000, 1657217305.000000, 1657217305.000000
32.000000, 32.000000, 32.000000
-49,-4,41
-46,-4,42
-48,-5,43
-48,-3,44
-46,-4,45
-47,-4,44
-48,-3,45
-47,-4,42
-46,-6,43
-44,-5,45
-45,-5,46
-47,-3,45
-46,-5,43
-47,-4,43
-49,-3,42
-47,-6,43
-51,-3,44
-49,0,44
-47,-1,44
-47,-3,44
-46,-3,44
-46,-3,44
-51,-2,41
-50,-3,41
-48,-5,41
-47,-6,42
-47,-4,43
-50,-1,42
-52,0,40
-51,-2,38
-52,-3,36
-51,-5,37
-53,-3,39
-52,-2,40
-52,-2,39
-52,-1,39
-52,0,40
-50,0,40
-50,0,42
-48,-1,42
-48,0,43
-48,2,44
-47,1,44
-46,1,44
-46,0,45
-45,1,46
-44,1,46
-44,0,47
-44,0,47
-46,2,47
-41,2,50
-41,2,50
-42,1,49
-43,0,48
-44,0,47
-43,1,48
-41,1,50
-38,1,51
-38,1,51
-40,1,51
-38,1,51
-39,1,50
-37,2,52
-37,1,52
-38,1,52
-38,2,52
-41,2,50
-39,1,52
-39,1,52
-37,0,52
-40,2,50
-40,2,51
-41,1,50
-39,1,51
-39,2,51
-38,2,52
-39,2,52
-39,2,51
-39,1,51
-39,2,51
-39,1,51
-39,2,52
-38,2,52
-38,2,52
-39,2,52
-38,2,51
-38,2,52
-38,2,51
-39,2,51
-39,2,51
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-37,2,52
-37,2,52
-37,2,52
-38,2,52
-37,2,52
-38,2,52
-38,2,52
-37,2,52
-37,2,52
-38,2,52
-38,2,52
-37,2,52
-37,2,52
-38,2,52
-38,2,52
-37,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,51
-37,2,52
-38,2,52
-38,2,52
-37,1,52
-37,2,52
-38,2,52
-37,2,52
-37,2,53
-38,2,52
-37,2,52
-38,2,52
-38,2,52
-38,2,52
-38,3,52
-38,2,52
-38,2,52
-38,2,52
-38,3,52
-38,2,52
-38,2,52
-38,2,52
-38,3,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-37,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,52
-38,2,51
-38,2,52
-38,2,52
-39,2,52
-38,2,52
-38,2,52
-38,2,52
-39,2,51
-38,2,51
-38,2,51
-39,2,51
-39,2,51
-39,2,51
-38,2,52
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-40,2,50
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-40,2,51
-39,2,51
-39,2,51
-40,2,51
-40,2,50
-39,2,51
-40,2,51
-40,2,51
-39,2,51
-39,2,51
-40,2,50
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-39,2,51
-40,2,51
-39,2,50
-40,2,50
-39,2,51
-39,2,51
-39,2,51
-40,2,50
-39,2,51
-40,2,51
-40,2,50
-39,2,51
-39,2,51
-39,2,51
-40,2,50
-39,2,50
-39,2,51
-39,2,51
-40,2,51
-40,2,50
-40,2,50
-40,2,51
-39,2,51
-40,2,50
-40,2,50
-40,2,50
-40,2,51
-40,2,51
-38,2,51
-38,3,52
-39,3,51
-38,3,52
-38,2,52
-38,2,52
-37,2,52
-37,2,52
-38,2,51
-41,3,51
-42,2,50
-42,3,50
-41,2,50
-40,3,51
-41,2,50
-43,1,48
-41,2,49
-41,2,49
-41,2,49
-41,2,49
-40,2,49
-39,3,52
-40,3,50
-44,3,48
-43,2,49
-42,3,48
-42,3,49
-41,2,49
-42,3,49
-41,3,49
-41,3,49
-41,2,49
-42,3,49
-42,2,49
-42,3,48
-42,3,49
-42,3,49
-42,3,49
-40,2,50
-38,4,51
-42,1,48
-44,2,47
-43,4,47
-42,3,48
-43,2,49
-44,3,47
-41,5,49
-45,3,47
-46,3,47
-42,3,49
-35,4,51
19,7,88
-62,12,43
-71,6,35
-58,5,25
-27,1,56
-33,-1,60
-35,-2,51
-39,2,49
-39,4,53
-40,2,50
-38,0,49
-39,3,51
-42,4,52
-37,2,51
-42,3,52
-41,2,51
-39,-2,50
-41,1,50
-43,2,49
-43,1,48
-41,-2,48
-43,-2,48
-42,-2,47
-40,3,54
-37,4,56
-34,1,53
-36,2,54
-33,1,54
-36,2,54
-38,2,50
-45,3,51
-44,-1,44
-46,-1,47
-43,0,47
-40,-1,48
-39,0,51
-40,1,51
-40,1,50
-40,0,49
-42,0,49
-42,1,49
-39,1,50
-41,1,49
-42,2,48
-42,2,49
-41,1,49
-41,2,50
-42,2,49
-42,1,48
-42,2,49
-41,1,49
-42,1,49
-43,1,48
-43,2,48
-41,2,49
-42,1,49
-43,1,48
-42,1,48
-42,1,49
-43,2,48
-43,2,48
-42,1,49
-44,2,48
-43,1,48
-42,2,49
-42,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-43,1,48
-43,2,48
-42,2,48
-43,2,48
-43,2,48
-43,2,47
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-44,2,48
-44,2,48
-43,2,48
-42,2,48
-43,2,48
-44,2,47
-43,2,48
-43,2,48
-44,2,47
-43,2,48
-43,2,48
-44,2,47
-44,2,47
-43,2,48
-44,2,48
-43,2,48
-43,2,48
-44,2,47
-43,2,48
-43,2,48
-44,2,47
-43,2,47
-43,2,48
-43,2,48
-44,2,48
-44,2,47
-43,2,48
-43,2,48
-44,2,48
-44,2,47
-44,2,48
-43,2,48
-43,2,48
-43,2,48
-43,2,48
-44,2,47
-43,2,48
-43,2,48
-44,2,47
-44,2,47
-43,2,48
-44,2,47
-44,2,47
-43,2,48
-43,2,48
-44,2,47
-44,2,48
-43,2,47
-44,2,47
-44,2,47
-44,2,48
-43,2,47
-44,2,47
-44,2,48
-44,2,47
-44,2,47
-44,2,48
-43,2,48
-43,2,48
-43,2,47
-43,2,48
-43,2,48
-44,2,47
-43,2,47
-44,2,47
-43,2,47
-44,2,47
-44,2,47
-44,2,47
-43,2,47
-43,2,47
-44,2,47
-44,2,47
-43,2,48
-44,2,47
-44,2,47
-43,2,47
-43,2,48
-44,2,47
-44,2,47
-44,2,47
-43,2,48
-44,2,47
-44,2,47
-43,2,47
-44,2,47
-44,2,47
-43,2,47
-44,2,47
-44,2,47
-43,2,47
-44,2,48
-44,2,47
-44,2,47
-43,2,47
-44,2,47
-44,2,47
-43,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,48
-44,2,47
-45,2,47
-44,2,47
-43,2,48
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
-44,2,47
