1657217305.000000, IBI
17.359375,1.046875
18.390625,1.031250
19.375000,0.984375
20.265625,0.890625
21.078125,0.812500
21.859375,0.781250
22.703125,0.843750
23.500000,0.796875
24.312500,0.812500
25.125000,0.812500
26.031250,0.906250
27.062500,1.031250
28.109375,1.046875
29.140625,1.031250
30.125000,0.984375
31.093750,0.968750
38.390625,1.031250
39.421875,1.031250
40.468750,1.046875
41.468750,1.000000
42.453125,0.984375
43.406250,0.953125
44.328125,0.921875
45.140625,0.812500
45.906250,0.765625
46.671875,0.765625
47.562500,0.890625
48.484375,0.921875
49.375000,0.890625
50.281250,0.906250
51.218750,0.937500
52.187500,0.968750
53.203125,1.015625
54.203125,1.000000
55.140625,0.937500
56.078125,0.937500
57.015625,0.937500
64.062500,0.984375
65.062500,1.000000
66.078125,1.015625
67.093750,1.015625
68.062500,0.968750
69.015625,0.953125
69.953125,0.937500
70.890625,0.937500
71.750000,0.859375
72.562500,0.812500
73.359375,0.796875
74.171875,0.812500
75.000000,0.828125
75.875000,0.875000
76.765625,0.890625
77.687500,0.921875
78.656250,0.968750
79.703125,1.046875
80.718750,1.015625
81.687500,0.968750
82.640625,0.953125
83.562500,0.921875
84.437500,0.875000
85.312500,0.875000
86.187500,0.875000
87.109375,0.921875
88.000000,0.890625
88.890625,0.890625
89.828125,0.937500
90.843750,1.015625
91.859375,1.015625
92.859375,1.000000
93.828125,0.968750
94.765625,0.937500
95.703125,0.937500
96.578125,0.875000
97.390625,0.812500
98.156250,0.765625
99.000000,0.843750
99.875000,0.875000
100.734375,0.859375
101.640625,0.906250
102.593750,0.953125
103.578125,0.984375
104.609375,1.031250
105.562500,0.953125
106.515625,0.953125
107.453125,0.937500
108.312500,0.859375
109.125000,0.812500
109.906250,0.781250
110.750000,0.843750
111.609375,0.859375
112.484375,0.875000
113.406250,0.921875
114.406250,1.000000
115.406250,1.000000
116.437500,1.031250
117.421875,0.984375
118.390625,0.968750
119.359375,0.968750
120.281250,0.921875
121.156250,0.875000
121.921875,0.765625
122.640625,0.718750
123.421875,0.781250
124.250000,0.828125
125.093750,0.843750
126.000000,0.906250
127.015625,1.015625
128.062500,1.046875
129.062500,1.000000
130.062500,1.000000
131.031250,0.968750
131.968750,0.937500
132.906250,0.937500
133.781250,0.875000
134.609375,0.828125
135.437500,0.828125
136.312500,0.875000
137.156250,0.843750
138.078125,0.921875
139.046875,0.968750
140.031250,0.984375
141.062500,1.031250
142.046875,0.984375
143.031250,0.984375
143.984375,0.953125
144.921875,0.937500
145.812500,0.890625
146.640625,0.828125
147.390625,0.750000
148.156250,0.765625
149.015625,0.859375
149.875000,0.859375
150.734375,0.859375
151.671875,0.937500
152.640625,0.968750
153.625000,0.984375
154.593750,0.968750
155.562500,0.968750
156.531250,0.968750
157.453125,0.921875
158.328125,0.875000
159.140625,0.812500
159.890625,0.750000
160.656250,0.765625
161.515625,0.859375
162.359375,0.843750
163.234375,0.875000
164.171875,0.937500
165.156250,0.984375
166.125000,0.968750
167.109375,0.984375
168.093750,0.984375
168.984375,0.890625
169.875000,0.890625
170.718750,0.843750
171.515625,0.796875
172.281250,0.765625
173.046875,0.765625
173.890625,0.843750
174.828125,0.937500
175.796875,0.968750
176.796875,1.000000
177.750000,0.953125
178.687500,0.937500
179.640625,0.953125
180.593750,0.953125
181.562500,0.968750
182.484375,0.921875
183.375000,0.890625
184.250000,0.875000
185.062500,0.812500
185.781250,0.718750
186.453125,0.671875
187.078125,0.625000
187.765625,0.687500
188.593750,0.828125
189.468750,0.875000
190.406250,0.937500
191.312500,0.906250
192.234375,0.921875
193.156250,0.921875
194.046875,0.890625
194.937500,0.890625
195.796875,0.859375
196.640625,0.843750
197.421875,0.781250
198.171875,0.750000
198.984375,0.812500
199.937500,0.953125
200.875000,0.937500
201.765625,0.890625
202.671875,0.906250
203.593750,0.921875
204.546875,0.953125
205.484375,0.937500
206.406250,0.921875
207.328125,0.921875
208.218750,0.890625
209.125000,0.906250
210.015625,0.890625
210.906250,0.890625
211.765625,0.859375
212.593750,0.828125
213.421875,0.828125
214.312500,0.890625
215.203125,0.890625
216.062500,0.859375
216.937500,0.875000
217.812500,0.875000
218.703125,0.890625
